0	0.000000000000000e+00	0.000000000000000e+00	3.587298358906450e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	1.852472906922917e-12
1	9.999999999999992e-04	-2.131509677088646e-13	3.344838282830383e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	1.940418029730076e-12
2	1.999999999999999e-03	-3.932014969962266e-13	2.752001076361372e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	1.814328741995224e-12
3	2.999999999999999e-03	-4.957497505662865e-13	1.926597434916529e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	1.490640387936639e-12
4	4.000000000000000e-03	-5.106775714477331e-13	1.004373172274666e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	1.029333647394039e-12
5	5.000000000000000e-03	-4.616778921300125e-13	1.246984220708388e-17	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	5.260718803938395e-13
6	6.000000000000000e-03	-3.911735300299016e-13	-5.906346731739030e-17	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	8.617109631054339e-14
7	7.000000000000000e-03	-3.363365935768631e-13	-1.070350965122596e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-2.163902680920503e-13
8	8.000000000000000e-03	-3.063483829828242e-13	-1.308449586502559e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-3.693320780673614e-13
9	9.000000000000001e-03	-2.875651318934467e-13	-1.360569385357838e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-4.150298775532957e-13
10	1.000000000000000e-02	-2.460733822900307e-13	-1.299015815075887e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-4.247355001431644e-13
11	1.100000000000000e-02	-1.629607450224993e-13	-1.220986538946586e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-4.675539924819756e-13
12	1.200000000000000e-02	-4.392986959124588e-14	-1.211305483949333e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-5.815855926094854e-13
