0	0.000000000000000e+00	0.000000000000000e+00	-8.475140863981021e-08	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-4.376543923061392e-04
1	1.000000000000000e-03	3.023902672106244e-04	-9.666595644158682e-08	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-8.015711198019275e-04
2	2.000000000000000e-03	8.160646125578978e-04	-1.748842034443928e-07	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-1.719162755831075e-03
3	3.000000000000000e-03	1.821137138261211e-03	-3.599941464445055e-07	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-3.680138916810176e-03
4	4.000000000000000e-03	3.866793965581982e-03	-7.519398834383628e-07	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-7.749794826789883e-03
5	5.000000000000000e-03	8.013119900872829e-03	-1.553055756005807e-06	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-1.603306533919557e-02
6	6.000000000000000e-03	1.628768560835991e-02	-3.154644542183657e-06	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-3.257819997513514e-02
7	7.000000000000000e-03	3.250139740226090e-02	-6.294091973838540e-06	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-6.500394859449349e-02
8	8.000000000000000e-03	6.367069792400751e-02	-1.232986733543330e-05	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-1.273418590587808e-01
9	9.000000000000001e-03	1.224342876314036e-01	-2.370933330003065e-05	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-2.448687583256698e-01
10	1.000000000000000e-02	2.310482641205225e-01	-4.474231774835873e-05	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-4.620965994673411e-01
11	1.100000000000000e-02	4.277989390920775e-01	-8.284291361542708e-05	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-8.555979054705425e-01
12	1.200000000000000e-02	7.769763172390655e-01	-1.504608188465094e-04	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-1.553952644771415e+00
13	1.300000000000000e-02	1.383862875251998e+00	-2.679838942047198e-04	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-2.767725754327585e+00
14	1.400000000000000e-02	2.416424853831733e+00	-4.679386610834289e-04	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-4.832849709062023e+00
15	1.500000000000000e-02	4.135394708905752e+00	-8.008157419768791e-04	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-8.270789418315337e+00
16	1.600000000000000e-02	6.933973913711962e+00	-1.342758274576816e-03	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-1.386794782760292e+01
17	1.700000000000000e-02	1.138716244707236e+01	-2.205114525915655e-03	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-2.277432489420755e+01
18	1.800000000000000e-02	1.830839847384463e+01	-3.545406119250716e-03	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-3.661679694771115e+01
19	1.900000000000000e-02	2.880748858585209e+01	-5.578546176954764e-03	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-5.761497717171190e+01
20	2.000000000000000e-02	4.433865555897964e+01	-8.586143728658338e-03	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-8.867731111796230e+01
21	2.100000000000000e-02	6.672128037585486e+01	-1.292052038666634e-02	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-1.334425607517111e+02
22	2.200000000000000e-02	9.810958085057499e+01	-1.899883863688352e-02	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-1.962191617011508e+02
23	2.300000000000000e-02	1.408829012830924e+02	-2.728185652174022e-02	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-2.817658025661858e+02
24	2.400000000000000e-02	1.974281762581818e+02	-3.823180193600224e-02	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-3.948563525163647e+02
25	2.500000000000000e-02	2.697936889543637e+02	-5.224532321160590e-02	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-5.395873779087283e+02
26	2.600000000000000e-02	3.592114506029287e+02	-6.956099829760773e-02	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-7.184229012058584e+02
27	2.700000000000000e-02	4.655159196032120e+02	-9.014677020088357e-02	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-9.310318392064241e+02
28	2.800000000000000e-02	5.865280126909798e+02	-1.135806612618147e-01	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-1.173056025381959e+03
29	2.900000000000000e-02	7.175202647029221e+02	-1.389472017880374e-01	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-1.435040529405843e+03
30	3.000000000000000e-02	8.509217853468637e+02	-1.647802951786738e-01	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-1.701843570693725e+03
31	3.100000000000000e-02	9.764345034084164e+02	-1.890857285181551e-01	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-1.952869006816832e+03
32	3.200000000000000e-02	1.081625875560176e+03	-2.094559501435786e-01	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-2.163251751120351e+03
33	3.300000000000000e-02	1.152761842505656e+03	-2.232313709083887e-01	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-2.305523685011310e+03
