0	0.000000000000000e+00	0.000000000000000e+00	-4.336186068002558e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-2.239196856990737e-12
1	1.000000000000000e-03	4.508887857071250e-13	-3.862964329074787e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-2.445714987507120e-12
2	2.000000000000000e-03	8.921362037810714e-13	-2.859148708867165e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-2.368594248284134e-12
3	3.000000000000000e-03	1.235207290274758e-12	-1.585640977866590e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-2.054028770320270e-12
4	4.000000000000000e-03	1.449912739602612e-12	-3.114055712122912e-17	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-1.610721885098800e-12
5	5.000000000000000e-03	1.569186303421119e-12	7.449804738783983e-17	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-1.184480040943687e-12
6	6.000000000000000e-03	1.644629512267409e-12	1.489290512184534e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-8.755631987533540e-13
7	7.000000000000000e-03	1.714498424557382e-12	1.936520600945968e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-7.144834862838734e-13
8	8.000000000000000e-03	1.776877798144517e-12	2.168151403517451e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-6.572492277606067e-13
9	9.000000000000001e-03	1.799531774361099e-12	2.269719274716126e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-6.274537808222281e-13
10	1.000000000000000e-02	1.755034272782286e-12	2.270080669968711e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-5.827696555374602e-13
11	1.100000000000000e-02	1.545032890065117e-12	1.914342517799009e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-5.564706646821381e-13
12	1.200000000000000e-02	1.226989550873390e-12	1.177188749678836e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-6.190918944935420e-13
13	1.300000000000000e-02	9.422779112734409e-13	1.414002981531518e-17	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-8.692591112873182e-13
14	1.400000000000000e-02	8.011245776587903e-13	-1.070122482072265e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-1.353733451187861e-12
15	1.500000000000000e-02	8.281565896207555e-13	-2.311173369393466e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-2.021641385601953e-12
16	1.600000000000000e-02	9.653634305672428e-13	-3.433607678644042e-16	7.500000000000000e+03	2.000000000000000e+11	5.163977794943223e+03	-2.738470811473681e-12
