0	0	0	0	2	1 0 0
1	0.01	0	0	2	1 0 0
2	0.02	0	0	2	1 0 0
3	0.03	0	0	2	1 0 0
4	0.04	0	0	2	1 0 0
5	0.05	0	0	2	1 0 0
6	0.06	0	0	2	1 0 0
7	0.07	0	0	2	1 0 0
8	0.08	0	0	2	1 0 0
9	0.09	0	0	2	1 0 0
10	0.1	0	0	2	1 0 0
11	0.11	0	0	2	1 0 0
12	0.12	1.38588e-42	1.96042e-42	2	1 0 1.96042e-42
13	0.13	4.14182e-41	5.85743e-41	2	1 0 5.85743e-41
14	0.14	1.10611e-39	1.56427e-39	2	1 0 1.56427e-39
15	0.15	2.78313e-38	3.93594e-38	2	1 0 3.93594e-38
16	0.16	6.5961e-37	9.3283e-37	2	1 0 9.3283e-37
17	0.17	1.4741e-35	2.0847e-35	2	1 0 2.0847e-35
18	0.18	3.10934e-34	4.39727e-34	2	1 0 4.39727e-34
19	0.19	6.1955e-33	8.76176e-33	2	1 0 8.76176e-33
20	0.2	1.16701e-31	1.6504e-31	2	1 0 1.6504e-31
21	0.21	2.07942e-30	2.94075e-30	2	1 0 2.94075e-30
22	0.22	3.50694e-29	4.95956e-29	2	1 0 4.95956e-29
23	0.23	5.60066e-28	7.92052e-28	2	1 0 7.92052e-28
24	0.24	8.47333e-27	1.19831e-26	2	1 0 1.19831e-26
25	0.25	1.21485e-25	1.71805e-25	2	1 0 1.71805e-25
26	0.26	1.65104e-24	2.33493e-24	2	1 0 2.33493e-24
27	0.27	2.12745e-23	3.00867e-23	2	1 0 3.00867e-23
28	0.28	2.59954e-22	3.67631e-22	2	1 0 3.67631e-22
29	0.29	3.01242e-21	4.2602e-21	2	1 0 4.2602e-21
30	0.3	3.31089e-20	4.6823e-20	2	1 0 4.6823e-20
31	0.31	3.45142e-19	4.88104e-19	2	1 0 4.88104e-19
32	0.32	3.41248e-18	4.82597e-18	2	1 0 4.82597e-18
33	0.33	3.20001e-17	4.5255e-17	2	1 0 4.5255e-17
34	0.34	2.84594e-16	4.02477e-16	2	1 0 4.02477e-16
35	0.35	2.40036e-15	3.39462e-15	2	1 0 3.39462e-15
36	0.36	1.91998e-14	2.71527e-14	2	1 0 2.71527e-14
37	0.37	1.45647e-13	2.05976e-13	2	1 0 2.05976e-13
38	0.38	1.04793e-12	1.482e-12	2	1 0 1.482e-12
39	0.39	7.15302e-12	1.01159e-11	2	1 0 1.01159e-11
40	0.4	4.63381e-11	6.55319e-11	2	1 0 6.55319e-11
41	0.41	2.85068e-10	4.03147e-10	2	1 0 4.03147e-10
42	0.42	1.66697e-09	2.35745e-09	2	1 0 2.35745e-09
43	0.43	9.27816e-09	1.31213e-08	2	1 0 1.31213e-08
44	0.44	4.92464e-08	6.9645e-08	2	1 0 6.9645e-08
45	0.45	2.49902e-07	3.53414e-07	2	1 0 3.53414e-07
46	0.46	1.21643e-06	1.72029e-06	2	1 0 1.72029e-06
47	0.47	5.7034e-06	8.06583e-06	2	1 0 8.06583e-06
48	0.48	2.58863e-05	3.66087e-05	2	1 0 3.66087e-05
49	0.49	0.000114379	0.000161756	2	1 0 0.000161756
50	0.500002	0.000494954	0.000699971	2	1 0 0.000699971
51	0.510013	0.00298341	0.000328884	5	1 0.00317111 0.0035
52	0.520003	0.000516059	0.000155883	5	1 0.000499029 0.000654913
53	0.530009	0.000962604	0.00199973	5	1 7.63566e-05 0.00207609
54	0.54003	0.00261096	0.0058157	5	1 1.12905e-05 0.00582699
55	0.550088	0.00642219	0.0143573	5	1 1.60092e-06 0.0143589
56	0.560233	0.0137873	0.0308288	5	1 2.14498e-07 0.0308291
57	0.570546	0.0256408	0.0573346	5	1 2.29075e-08 0.0573346
58	0.581136	0.0411415	0.0919951	5	1 0 0.0919951
59	0.592098	0.0568382	0.127094	5	1 0 0.127094
60	0.603452	0.0679075	0.151846	5	1 0 0.151846
61	0.615781	0.0739668	0.15782	5	1 0.0037875 0.161607
62	0.626284	0.0776286	0.148566	5	1 0.0125087 0.161074
63	0.636645	0.0827272	0.133816	5	1 0.0255836 0.1594
64	0.646851	0.0867031	0.115795	5	1 0.0390397 0.154834
65	0.656904	0.086628	0.0946389	5	1 0.0495336 0.144173
66	0.666786	0.0802443	0.0672742	5	1 0.0560787 0.123353
67	0.676431	0.0671466	0.0312281	5	1 0.0594582 0.0906863
68	0.685752	0.0504621	-0.00905226	5	1 0.0609445 0.0518922
69	0.694713	0.0363608	-0.0417294	5	1 0.0615173 0.0197879
70	0.703388	0.0291506	-0.0582492	5	1 0.0617159 0.00346676
71	0.711418	0.0270357	-0.0604536	5	1 0.0604536 0
72	0.720897	0.0239065	-0.0534565	5	1 0.0534565 0
73	0.730499	0.0181621	-0.0406118	5	1 0.0406118 0
74	0.740242	0.0116151	-0.0259722	5	1 0.0259722 0
75	0.750103	0.00626947	-0.014019	5	1 0.014019 0
76	0.760039	0.00289193	-0.00646654	5	1 0.00646654 0
77	0.770013	0.0011561	-0.00258513	5	1 0.00258513 0
78	0.780004	0.000405576	-0.000906895	5	1 0.000906895 0
79	0.790001	0.000126164	-0.000282111	5	1 0.000282111 0
80	0.8	3.51043e-05	-7.84957e-05	5	1 7.84957e-05 0
81	0.81	8.8009e-06	-1.96794e-05	5	1 1.96794e-05 0
82	0.82	2.00069e-06	-4.47369e-06	5	1 4.47369e-06 0
83	0.83	4.14648e-07	-9.27181e-07	5	1 9.27181e-07 0
84	0.84	7.87189e-08	-1.76021e-07	5	1 1.76021e-07 0
85	0.85	1.3746e-08	-3.07371e-08	5	1 3.07371e-08 0
86	0.86	2.21591e-09	-4.95493e-09	5	1 4.95493e-09 0
