0	0	0	5.58476e-11	2	1 -2.79238e-11 2.79238e-11
1	0.01	5.37663e-11	9.39892e-11	2	1 -8.97608e-12 8.50131e-11
2	0.02	1.77012e-10	2.55983e-10	2	1 -2.82516e-12 2.53158e-10
3	0.03	5.20517e-10	7.37864e-10	2	1 -8.71166e-13 7.36993e-10
4	0.04	1.48216e-09	2.09662e-09	2	1 -2.63383e-13 2.09636e-09
5	0.05	4.11755e-09	5.82325e-09	2	1 -7.75626e-14 5.82317e-09
6	0.06	1.11632e-08	1.57872e-08	2	1 -2.32374e-14 1.57872e-08
7	0.07	2.95215e-08	4.17497e-08	2	1 0 4.17497e-08
8	0.08	7.6109e-08	1.07634e-07	2	1 0 1.07634e-07
9	0.09	1.91171e-07	2.70357e-07	2	1 0 2.70357e-07
10	0.1	4.67554e-07	6.61221e-07	2	1 0 6.61221e-07
11	0.11	1.11272e-06	1.57362e-06	2	1 0 1.57362e-06
12	0.12	2.57514e-06	3.6418e-06	2	1 0 3.6418e-06
13	0.13	5.79136e-06	8.19021e-06	2	1 0 8.19021e-06
14	0.14	1.2648e-05	1.78869e-05	2	1 0 1.78869e-05
15	0.15	2.68043e-05	3.7907e-05	2	1 0 3.7907e-05
16	0.160001	5.50813e-05	7.78967e-05	2	1 0 7.78967e-05
17	0.170001	0.000109668	0.000155094	2	1 0 0.000155094
18	0.180003	0.000211392	0.000298953	2	1 0 0.000298953
19	0.190006	0.000394167	0.000557436	2	1 0 0.000557436
20	0.200012	0.000710407	0.00100467	2	1 0 0.00100467
21	0.210022	0.00123664	0.00174887	2	1 0 0.00174887
22	0.220039	0.00207773	0.00293835	2	1 0 0.00293835
23	0.230068	0.00336738	0.00476219	2	1 0 0.00476219
24	0.240116	0.0052623	0.00744201	2	1 0 0.00744201
25	0.250191	0.00792764	0.0112114	2	1 0 0.0112114
26	0.260304	0.0115133	0.0162822	2	1 0 0.0162822
27	0.270468	0.0161227	0.0228009	2	1 0 0.0228009
28	0.280699	0.0217787	0.0307998	2	1 0 0.0307998
29	0.291011	0.0283925	0.040153	2	1 0 0.040153
30	0.301421	0.0357422	0.0505471	2	1 0 0.0505471
31	0.311939	0.0434687	0.061474	2	1 0 0.061474
32	0.322573	0.0510936	0.0722573	2	1 0 0.0722573
33	0.333322	0.0580715	0.0821256	2	1 0 0.0821256
34	0.344178	0.0638785	0.0903379	2	1 0 0.0903379
35	0.355123	0.0681368	0.09636	2	1 0 0.09636
36	0.366134	0.0707515	0.100058	2	1 0 0.100058
37	0.377186	0.072002	0.101826	2	1 0 0.101826
38	0.388257	0.0725213	0.102561	2	1 0 0.102561
39	0.399337	0.0731257	0.103415	2	1 0 0.103415
40	0.410426	0.0745465	0.105425	2	1 0 0.105425
41	0.421537	0.0771914	0.109165	2	1 0 0.109165
42	0.43269	0.0810491	0.114621	2	1 0 0.114621
43	0.443904	0.0857594	0.121282	2	1 0 0.121282
44	0.455192	0.0907736	0.128373	2	1 0 0.128373
45	0.466561	0.095513	0.135076	2	1 0 0.135076
46	0.478005	0.0994659	0.140666	2	1 0 0.140666
47	0.489514	0.102223	0.144565	2	1 0 0.144565
48	0.501066	0.103487	0.146353	2	1 0 0.146353
49	0.512637	0.103057	0.145744	2	1 0 0.145744
50	0.524197	0.10036	0.141931	2	1 0 0.141931
51	0.546598	0.106637	-0.00063166	5	1 0.11954 0.118908
52	0.548401	0.11024	-0.0166248	5	1 0.131564 0.11494
53	0.558067	0.111493	-0.0455281	5	1 0.147417 0.101889
54	0.567574	0.105987	-0.066495	5	1 0.151745 0.0852501
55	0.576934	0.097526	-0.0844625	5	1 0.151269 0.0668061
56	0.586159	0.0875893	-0.0985289	5	1 0.147192 0.0486634
57	0.595272	0.0778831	-0.108722	5	1 0.141437 0.0327151
58	0.604289	0.0698586	-0.11588	5	1 0.136044 0.0201641
59	0.613225	0.0642075	-0.120951	5	1 0.132262 0.0113109
60	0.622103	0.0606656	-0.124218	5	1 0.129935 0.00571731
61	0.631517	0.0579366	-0.124823	5	1 0.127186 0.00236377
62	0.639536	0.0554427	-0.121897	5	1 0.122935 0.00103824
63	0.647607	0.0516799	-0.114746	5	1 0.115153 0.000406796
64	0.655773	0.046145	-0.102905	5	1 0.103044 0.000139223
65	0.664066	0.0389888	-0.0871005	5	1 0.087141 4.0538e-05
66	0.672509	0.0309559	-0.0692	5	1 0.0692097 9.69404e-06
67	0.681102	0.023071	-0.0515848	5	1 0.0515866 1.79928e-06
68	0.689827	0.0162344	-0.0363007	5	1 0.0363009 2.4157e-07
69	0.698655	0.0109719	-0.0245339	5	1 0.0245339 2.0825e-08
70	0.707553	0.00741834	-0.0165879	5	1 0.0165879 3.64438e-09
71	0.71595	0.00548424	-0.0122631	5	1 0.0122631 0
