0	0	0	3.7072e-11	2	1 -1.8536e-11 1.8536e-11
1	0.01	3.6241e-11	6.30231e-11	2	1 -5.8853e-12 5.71378e-11
2	0.02	1.20533e-10	1.74119e-10	2	1 -1.82982e-12 1.72289e-10
3	0.03	3.5875e-10	5.08463e-10	2	1 -5.57442e-13 5.07906e-10
4	0.04	1.03443e-09	1.46323e-09	2	1 -1.66508e-13 1.46307e-09
5	0.05	2.91031e-09	4.11589e-09	2	1 -4.83588e-14 4.11584e-09
6	0.06	7.99107e-09	1.13011e-08	2	1 -1.31888e-14 1.13011e-08
7	0.07	2.14035e-08	3.02691e-08	2	1 0 3.02691e-08
8	0.08	5.58886e-08	7.90384e-08	2	1 0 7.90384e-08
9	0.09	1.42187e-07	2.01083e-07	2	1 0 2.01083e-07
10	0.1	3.52227e-07	4.98125e-07	2	1 0 4.98125e-07
11	0.11	8.49054e-07	1.20074e-06	2	1 0 1.20074e-06
12	0.12	1.99026e-06	2.81465e-06	2	1 0 2.81465e-06
13	0.13	4.53363e-06	6.41152e-06	2	1 0 6.41152e-06
14	0.14	1.00286e-05	1.41825e-05	2	1 0 1.41825e-05
15	0.15	2.15263e-05	3.04428e-05	2	1 0 3.04428e-05
16	0.160001	4.48031e-05	6.33611e-05	2	1 0 6.33611e-05
17	0.170001	9.03463e-05	0.000127769	2	1 0 0.000127769
18	0.180002	0.000176371	0.000249426	2	1 0 0.000249426
19	0.190005	0.000333045	0.000470996	2	1 0 0.000470996
20	0.20001	0.000607831	0.000859602	2	1 0 0.000859602
21	0.210018	0.00107134	0.0015151	2	1 0 0.0015151
22	0.220033	0.00182228	0.0025771	2	1 0 0.0025771
23	0.230059	0.00298937	0.00422761	2	1 0 0.00422761
24	0.240102	0.00472732	0.00668543	2	1 0 0.00668543
25	0.250169	0.00720434	0.0101885	2	1 0 0.0101885
26	0.260271	0.0105802	0.0149626	2	1 0 0.0149626
27	0.270422	0.0149754	0.0211785	2	1 0 0.0211785
28	0.280636	0.0204366	0.0289018	2	1 0 0.0289018
29	0.290929	0.0269023	0.0380456	2	1 0 0.0380456
30	0.301316	0.0341783	0.0483354	2	1 0 0.0483354
31	0.311812	0.0419276	0.0592946	2	1 0 0.0592946
32	0.322422	0.0496837	0.0702634	2	1 0 0.0702634
33	0.33315	0.0568954	0.0804622	2	1 0 0.0804622
34	0.343988	0.0630101	0.0891098	2	1 0 0.0891098
35	0.354919	0.0675972	0.0955969	2	1 0 0.0955969
36	0.365922	0.0704912	0.0996897	2	1 0 0.0996897
37	0.37697	0.0719026	0.101686	2	1 0 0.101686
38	0.38804	0.0724244	0.102424	2	1 0 0.102424
39	0.399118	0.0728835	0.103073	2	1 0 0.103073
40	0.410203	0.0740714	0.104753	2	1 0 0.104753
41	0.421307	0.0764785	0.108157	2	1 0 0.108157
42	0.432448	0.0801653	0.113371	2	1 0 0.113371
43	0.443648	0.0848103	0.11994	2	1 0 0.11994
44	0.454922	0.0898706	0.127096	2	1 0 0.127096
45	0.466276	0.0947526	0.134	2	1 0 0.134
46	0.477708	0.0989238	0.139899	2	1 0 0.139899
47	0.489208	0.101954	0.144185	2	1 0 0.144185
48	0.500755	0.10352	0.1464	2	1 0 0.1464
49	0.512327	0.103455	0.146308	2	1 0 0.146308
50	0.523893	0.101545	0.143607	2	1 0 0.143607
51	0.546266	0.112759	-0.00643428	5	1 0.129285 0.122851
52	0.548061	0.114799	-0.0232991	5	1 0.139999 0.1167
53	0.557729	0.113227	-0.0447747	5	1 0.148979 0.104205
54	0.567254	0.107391	-0.0643593	5	1 0.152247 0.0878876
55	0.576639	0.0986576	-0.0816747	5	1 0.15114 0.0694651
56	0.585895	0.088371	-0.0954985	5	1 0.146551 0.0510525
57	0.595038	0.0783526	-0.105936	5	1 0.140569 0.034633
58	0.604079	0.070119	-0.11371	5	1 0.13525 0.0215407
59	0.613032	0.0643598	-0.119526	5	1 0.131719 0.0121935
60	0.621921	0.060743	-0.123385	5	1 0.129605 0.00622016
61	0.631344	0.057864	-0.12419	5	1 0.126789 0.00259901
62	0.639371	0.0551576	-0.121036	5	1 0.122186 0.00115022
63	0.647453	0.051093	-0.11334	5	1 0.113794 0.000453931
64	0.655636	0.0452298	-0.100824	5	1 0.100981 0.000156425
65	0.663951	0.0378152	-0.0844656	5	1 0.0845115 4.58483e-05
66	0.672419	0.029673	-0.0663288	5	1 0.0663398 1.10268e-05
67	0.681035	0.0218489	-0.0488516	5	1 0.0488536 2.06584e-06
68	0.68978	0.0152043	-0.0339972	5	1 0.0339975 2.79055e-07
69	0.698624	0.010199	-0.0228057	5	1 0.0228057 2.29075e-08
70	0.707531	0.00690943	-0.0154499	5	1 0.01545 3.64438e-09
71	0.715934	0.00519923	-0.0116258	5	1 0.0116258 0
72	0.725829	0.00474183	-0.0106031	5	1 0.0106031 0
73	0.735706	0.00547834	-0.0122499	5	1 0.0122499 0
74	0.745549	0.00708846	-0.0158503	5	1 0.0158503 0
75	0.755343	0.00928993	-0.0207729	5	1 0.0207729 0
76	0.765082	0.0118262	-0.0264442	5	1 0.0264442 0
77	0.774764	0.0144582	-0.0323295	5	1 0.0323295 0
78	0.784391	0.0169624	-0.0379291	5	1 0.0379291 0
79	0.793972	0.0191323	-0.0427812	5	1 0.0427812 0
80	0.803518	0.0207817	-0.0464694	5	1 0.0464694 0
81	0.813043	0.0217522	-0.0486393	5	1 0.0486393 0
82	0.822565	0.0219281	-0.0490327	5	1 0.0490327 0
83	0.8321	0.0212593	-0.0475372	5	1 0.0475372 0
84	0.841668	0.0197829	-0.0442359	5	1 0.0442359 0
85	0.851281	0.0176345	-0.0394319	5	1 0.0394319 0
86	0.86095	0.0150333	-0.0336155	5	1 0.0336155 0
87	0.87068	0.0122448	-0.0273802	5	1 0.0273802 0
88	0.880469	0.00952689	-0.0213028	5	1 0.0213028 0
89	0.890312	0.00708318	-0.0158385	5	1 0.0158385 0
90	0.9002	0.00503741	-0.011264	5	1 0.011264 -2.60313e-09
91	0.910124	0.00343078	-0.00767149	5	1 0.00767148 -1.40569e-08
92	0.920074	0.0022406	-0.00501022	5	1 0.00501018 -4.2431e-08
93	0.930042	0.00140501	-0.00314192	5	1 0.00314181 -1.10503e-07
94	0.940024	0.000846908	-0.00189431	5	1 0.00189403 -2.81853e-07
95	0.950012	0.000491131	-0.0010996	5	1 0.0010989 -7.01087e-07
96	0.960006	0.000273939	-0.000615928	5	1 0.000614237 -1.69135e-06
97	0.970003	0.000146289	-0.00033503	5	1 0.000331071 -3.95895e-06
98	0.980001	7.30024e-05	-0.000181205	5	1 0.000172222 -8.98353e-06
99	0.99	2.98681e-05	-0.000106284	5	1 8.65357e-05 -1.97486e-05
100	1	0	-8.40605e-05	5	1 4.20302e-05 -4.20302e-05
